County,Property Name,Address,Address Description,City,Listed Date
Muscatine,Greenwood Cemetery Chapel,1814  Lucas St ,,Muscatine,21-Sep-01
Muscatine,Muscatine County Courthouse,401 E 3rd St ,,Muscatine,02-Jul-81
Muscatine,Trinity Episcopal Church,411 E 2nd St ,,Muscatine,29-Oct-74
Muscatine,Pine Mills Bridge,,7.8 mi NE of Muscatine,Muscatine,15-May-98
Muscatine,Sinnett Octagon House,2610  Park Ave ,,Muscatine,18-Jul-74
Muscatine,"Warde, J. C. B., House",205  Cherry St ,,Muscatine,26-Apr-79
Muscatine,"Nichols, Samuel, House",,1.5 mi SE of Nichols,Nichols,31-Mar-78
Muscatine,Big Slough Creek Bridge,,2 mi W of Nichols,Nichols,15-May-98
Muscatine,West Liberty Commercial Historic District,,"Bounded by Columbus, 4th, Clay Sts and the Railroad Tracks",West Liberty,12-Sep-02
Muscatine,"Ward, George H. and Loretta, House",719 N Calhoun St ,,West Liberty,02-May-97
Muscatine,Bridge Near West Liberty,  120th St ,"over unnamed stream, 3.3 mi W of West Liberty",West Liberty,15-May-98
Muscatine,Wilton Candy Kitchen,310  Cedar St ,,Wilton,07-Jan-92
Muscatine,"Chicago, Rock Island, & Pacific Railroad - Wilton Depot", N Railroad St ,,Wilton,25-Aug-88
O'Brien,O'Brien County Courthouse,  1st Ave ,1st Ave between 15th and 16th Sts,Primghar,02-Jul-81
O'Brien,Carnegie Library,321  10th St ,,Sheldon,11-Apr-77
O'Brien,Indian Village Site (Wittrock),,Approx. 3 mi E of Sutherland,Sutherland,15-Oct-66
Osceola,Osceola County Courthouse,  3rd Ave ,SE Corner of 3rd & 7th,Sibley,02-Jul-81
Page,"White, W. T. S., House and Carriage House",400 N 16th St ,,Clarinda,21-Jan-94
Page,Page County Courthouse,  Main St ,,Clarinda,02-Jul-81
Page,"Hepburn, Col. William Peters, House",321 W Lincoln St ,,Clarinda,04-Jun-73
Page,Goldenrod School House,1600 S 16th St ,,Clarinda,23-Sep-94
Page,Iowan's Hotel,508  Railroad St ,,Essex,29-Jan-09
Page,McCoy Round Barn,,appx 1.5 mi NE of Hepburn,Hepburn,30-Jun-86
Page,Wabash Combination Depot, W Center St ,,Shenandoah,06-Sep-90
Page,Women's Christian Temperance Union Public Fountain,  Sheridan Ave ,on corner of Sheridan & Clarinda Ave.,Shenandoah,27-Sep-84
Palo Alto,Ormsby-Kelly House,2403 W 7th St ,,Emmetsburg,29-Jul-77
Palo Alto,Emmetsburg Public Library,  10th St ,Courthouse Square,Emmetsburg,23-May-83
Palo Alto,First Presbyterian Church,101  1st Ave SW,,West Bend,24-May-10
Palo Alto,The Grotto of The Redemption,300 N Broadway Ave ,,West Bend,23-Feb-01
Plymouth,Foster Park Historic District,,500-900 Central Ave. S and blocks surrounding Foster Park,Le Mars,25-Apr-08
Plymouth,Sacred Heart Hospital,110  6th Ave NE,,Le Mars,03-Feb-10
Plymouth,Le Mars Central High School,335  1st Ave SW,,Le Mars,14-May-99
Plymouth,Reeves Heritage Farm,15991  Highway 60  ,@ 2 mi N of Le Mars on Hwy 60 and 160th St,Le Mars,26-Jan-01
Plymouth,Tonsfeldt Round Barn,621  Plymouth St ,Plymouth County Fairgrounds,Le Mars,19-Nov-86
Plymouth,Le Mars Public Library,200  Central Ave SE,,Le Mars,26-Mar-79
Plymouth,Plymouth County Courthouse,  3rd Ave E,,Le Mars,02-Jul-81
Plymouth,Le Mars Municipal Park and Golf Course Historic District,  Highway 3  ,NW edge of Le Mars on State Highway 3,Le Mars,08-Aug-01
Plymouth,Le Mars Downtown Commercial Historic District,,"bounded by 2nd St N, 2nd Ave W. 1st St S, and 1st Ave E",Le Mars,06-Nov-12
Plymouth,St. George's Episcopal Church,400  1st Ave SE,,Le Mars,21-Nov-76
Plymouth,Kimball Village,,½ m S of IA Hwy 12 and 314th St,Westfield,11-Jun-10
Pocahontas,Laurens Carnegie Free Library,263 N 3rd St ,,Laurens,05-Nov-74
Pocahontas,Pocahontas County Courthouse,,located in Courthouse Square,Pocahontas,02-Jul-81
Pocahontas,St. Peter and Paul Catholic Church,16  2nd Ave NW,,Pocahontas,01-Mar-94
Polk,Hotel Randolph,401  Court Ave ,"401-405 Court Ave, aka 200-204 4th St",Des Moines,11-Jun-09
Polk,"Roosevelt, Theodore, High School",4419  Center St ,,Des Moines,24-Oct-02
Polk,National Biscuit Company,1001  Cherry St ,"Cherry and 10th Sts, aka 102 10th St",Des Moines,06-May-09
Polk,Sargent's Garage,510  College Ave ,,Des Moines,22-Oct-98
Polk,"Scheibe, Julius, Cottage",815  College Ave ,,Des Moines,22-Oct-98
Polk,"Stevenson, Samuel A. and Margaret, House",2940  Cottage Grove Ave ,,Des Moines,03-Jan-85
Polk,Court Avenue Bridge,  Court Ave ,Over Des Moines River,Des Moines,07-Dec-88
Polk,"Warfield, Pratt and Howell Company Warehouse",100  Court Ave ,"100-110 Court Ave, AKA 133 2nd Ave",Des Moines,15-May-85
Polk,Boyt Company Building,210  Court Ave ,,Des Moines,10-Mar-09
Polk,Des Moines Saddlery Company Building,307  Court Ave ,307-311 Court Ave,Des Moines,27-Jun-85
Polk,"Flynn Farm, Mansion, and Barn",2600  111th St ,,Des Moines,30-Nov-73
Polk,Earle and LeBosquet Commercial Block,407  Court Ave ,407-409 Court Ave,Des Moines,11-Jun-09
Polk,Des Moines Western Railway Freight House,625 E Court Ave ,E. Court and 7th Aves,Des Moines,10-Jul-08
Polk,Burns Methodist Episcopal Church,811  Crocker St ,,Des Moines,15-Jun-77
Polk,"Case, Larnerd, House",3111  Easton Blvd ,,Des Moines,21-Jun-82
Polk,"Rollins, Ralph, House",2801  Fleur Dr ,,Des Moines,14-Nov-78
Polk,"Cummins, Senator Albert Baird, House",2404  Forest Dr ,,Des Moines,30-Jun-82
Polk,Iowa State Capitol Building, E Grand Ave ,Corner of Grand Ave & E. 12th St,Des Moines,21-Oct-76
Polk,"Richards, Seth, Commercial Block",300  Court Ave ,300-310 Court Ave,Des Moines,11-Mar-05
Polk,"Vail, Marian D./ Kinney, Professor Charles Noyes, House",1056  26th St ,moved from 1318 27th St,Des Moines,01-Nov-88
Polk,Herndon Hall,2000  Grand Ave ,,Des Moines,27-Jul-77
Polk,"Scott, Mary A. and Caleb D., House",1014  26th St ,,Des Moines,08-Sep-88
Polk,"Knotts, Nellie and Thomas, House",1021  26th St ,,Des Moines,08-Sep-88
Polk,"Reynolds, Anson O., House",1022  26th St ,,Des Moines,08-Sep-88
Polk,"Sherman, Lampson P., House",1052  26th St ,,Des Moines,08-Sep-88
Polk,"Bell, Hill McClelland, House",1091  26th St ,,Des Moines,01-Nov-88
Polk,"Simmons, John P., House",1113  27th St ,,Des Moines,01-Nov-88
Polk,Maish House,1623  Center St ,,Des Moines,11-Apr-77
Polk,"Andrews, Josiah, House",1128  27th St ,,Des Moines,01-Nov-88
Polk,"Hayes, William B., House",1547  Arlington Ave ,,Des Moines,25-Oct-96
Polk,"Smouse, David A., Opportunity School",2820  Center St ,Corner of 28th and Center Sts,Des Moines,24-Oct-02
Polk,Fish and Game Pavillion and Aquarium, E 30th St ,E 30th & Grand Ave,Des Moines,14-Sep-87
Polk,"Darling, Jay Norwood and Genevieve Pendleton, House",2320  Terrace Rd ,,Des Moines,30-Sep-92
Polk,Greek Orthodox Church of St. George,1118  35th St ,Corner of 35th St and Cottage Grove,Des Moines,28-Feb-97
Polk,"Denny, Professor Charles O., House",1084  25th St ,,Des Moines,08-Sep-88
Polk,"Hazen, Allen, Water Tower",4800  Hickman Rd ,Corner of 48th and Hickman,Des Moines,11-Aug-04
Polk,"Stoner, Thomas I., House",1030  56th St ,,Des Moines,12-Feb-92
Polk,"Odenweller, F. F. and Morey, James P. and Nettie, House",1115  27th St ,,Des Moines,01-Nov-88
Polk,6th and Forest Historic District,  6th Ave ,NE and NW corners of 6th and Forest Aves,Des Moines,25-Oct-96
Polk,"Mattes, Frank P. and Minnie Y., House",1305  34th St ,,Des Moines,16-Dec-09
Polk,Saint John's Roman Catholic Church,1915  University Ave ,,Des Moines,08-Sep-87
Polk,Norman Apartment Building,3103  University Ave ,,Des Moines,08-Sep-88
Polk,Iowa-Des Moines National Bank Building,520  Walnut St ,"SE Corner of Walnut & 6th, aka 512-522 Walnut St",Des Moines,10-Jul-79
Polk,Fleming Building,218  6th Ave ,AKA 604 Walnut St,Des Moines,22-May-02
Polk,Crane Building,1440  Walnut St ,,Des Moines,30-Aug-01
Polk,Northwestern Hotel,321 E Walnut St ,,Des Moines,12-Jan-84
Polk,The Lexington,1721  Pleasant St ,,Des Moines,12-Dec-76
Polk,Salisbury House,4025  Tonawonda Dr ,,Des Moines,20-Jul-77
Polk,First Methodist Episcopal Church,1001  Pleasant St ,"10th and Pleasant, aka 1710 Pleasant",Des Moines,12-Apr-84
Polk,Highland Park Historic Business District at Euclid and Sixth Avenues,  Euclid Ave ,Euclid Avenue and its intersection with 6th Avenue,Des Moines,15-Jul-98
Polk,"Bartlett, Walter M., Double House",1416  6th Ave ,1416-1418 6th Ave,Des Moines,22-Oct-98
Polk,Herring Motor Car Company,110  10th St ,104-110 10th St,Des Moines,06-Dec-04
Polk,Youngerman Block,206  4th St ,206-208 4th St,Des Moines,11-Jun-09
Polk,Syndicate Block Commercial Office Building,501 E Locust St ,aka 325 E 5th St,Des Moines,01-Oct-01
Polk,Hohberger Building,502 E Locust St ,502-506 E Locust St,Des Moines,12-Sep-02
Polk,Newens Sanitary Dairy Historic District,2300  University Ave ,2300-2312 and 2225 University Ave,Des Moines,17-Dec-03
Polk,Linden Heights Historic District,,"Foster, Glenview, Park Hill Drs, Woodlawn W of SW 42nd St.",Des Moines,10-Dec-03
Polk,"Sherman, Hoyt, House",1501  Woodland Ave ,,Des Moines,19-Sep-77
Polk,Homestead Building,303  Locust St ,,Des Moines,05-Mar-82
Polk,Terrace Hill,2300  Grand Ave ,,Des Moines,14-Jun-72
Polk,West Chester,3520  Grand Ave ,,Des Moines,19-Jan-84
Polk,Des Moines Art Center,4700  Grand Ave ,,Des Moines,19-Oct-04
Polk,Baker-DeVotie-Hollingsworth Blocks,516 E Grand Ave ,516-526 E Grand Ave,Des Moines,14-Nov-78
Polk,"Old Main, Grandview College",1200  Grandview Ave ,,Des Moines,23-May-78
Polk,St. Ambrose Church and Rectory,607  High St ,,Des Moines,30-Mar-79
Polk,St. Paul's Episcopal Church,815  High St ,,Des Moines,31-Mar-10
Polk,"Lord, Richard T. C., and William V. Wilcox House",2416  Kingman Blvd ,,Des Moines,08-Sep-88
Polk,Hubbell Building,904  Walnut St ,,Des Moines,11-Aug-04
Polk,Public Library of Des Moines,100  Locust St ,,Des Moines,25-Jul-77
Polk,"Stuart, Dr. Richard and Paulina, House",1060  25th St ,,Des Moines,08-Sep-88
Polk,Savery Hotel,401  Locust St ,AKA 407 Locust,Des Moines,05-Nov-98
Polk,Masonic Temple of Des Moines,1011  Locust St ,1011-1013 Locust St,Des Moines,29-Aug-97
Polk,Hallett Flats-Rawson and Company Apartment Building,1301  Locust St ,1301-1307 Locust St,Des Moines,01-Dec-00
Polk,"Chamberlain, D. S., Building",1312  Locust St ,1312-1318 Locust St,Des Moines,28-Jun-07
Polk,Teachout Building,500 E Locust St ,"500-502 E Locust, AKA 504-516 E Locust",Des Moines,29-Apr-99
Polk,"Gabriel, Rees, House and Carriage House",1701  Pennsylvania Ave ,,Des Moines,01-Dec-78
Polk,Methodist Deaconess Institute-Esther Hall,921  Pleasant St ,,Des Moines,04-Mar-09
Polk,"Crawford, R. A., House",2203  Grand Ave ,,Des Moines,27-Jan-83
Polk,"Carpenter, James Sansom, House",3320  Kinsey St ,,Des Moines,23-Apr-98
Polk,Iowa Commission For the Blind Building,524  4th St ,,Des Moines,01-Jul-10
Polk,Prospect Park Second Plat Historic District,,"Des Moines River S to Franklin Ave, Between 6th and 9th Aves",Des Moines,23-Apr-98
Polk,West Ninth Streetcar Line Historic District,,W 9th St -  entire district is counted as a site,Des Moines,23-Apr-98
Polk,Sylvan Theater Historic District,  45th St ,West Side,Des Moines,15-Aug-95
Polk,Hubbell Warehouse,340 SW 5th St ,,Des Moines,12-Oct-10
Polk,Hawkeye Transfer Company,702  Elm St ,,Des Moines,31-Mar-10
Polk,Municipal Building,400  Robert D. Ray Dr ,E 1st at Locust St/ p.k.a. 400 E. 1st Street,Des Moines,10-Nov-77
Polk,United States Post Office,  2nd Ave ,"2nd Ave at Walnut, AKA 111 Court",Des Moines,19-Nov-74
Polk,Scottish Rite Consistory Building,  6th Ave ,6th Ave and Park St,Des Moines,29-Sep-83
Polk,Taft-West Warehouse,216  Court Ave ,216-222 Court Ave AKA 123 3rd St,Des Moines,20-Dec-06
Polk,The Oaklands Historic District,  Arlington Ave ,"Arlington, Oakland, Franklin, and College Ave",Des Moines,25-Oct-96
Polk,Hotel Kirkwood,400  4th St ,"SW corner of 4th St and SW Walnut, aka 400 Walnut St",Des Moines,10-Dec-03
Polk,Hawkeye Insurance Company,209  4th St ,,Des Moines,28-Apr-86
Polk,Rumely-Des Moines Drug Company Building,104 SW 4th St ,AKA 110 SW 4th,Des Moines,16-Nov-89
Polk,"Weitz, Charles H. and Lena May, House",1424  5th Ave ,,Des Moines,22-Oct-98
Polk,"Beeson, Byron A., House",1503  5th Ave ,,Des Moines,25-Oct-96
Polk,Southwest 5th Street Bridge, SW 5th St ,"SW 5th St, over Raccoon River",Des Moines,15-May-98
Polk,Polk County Courthouse,  6th Ave ,Corner of 6th Ave and Mulberry St.,Des Moines,30-Apr-79
Polk,Home of Marshall's Horseradish,1546  2nd Pl ,,Des Moines,22-Oct-98
Polk,Ashby Manor Historic District,,Bounded by Beaver Ave and Ashby Park,Des Moines,04-Sep-92
Polk,Ingersoll Place Plat Historic District,,"28th, Linden and High Sts",Des Moines,21-Nov-00
Polk,Mahnke House,2707  High St ,,Des Moines,13-Oct-83
Polk,Woodland Place Historic District,,"25th to 27th, Center to Woodland",Des Moines,21-Nov-00
Polk,Kingman Place Historic District,,"27th-31st Sts, Kingman, Rutland, and Cottage Grove Avenues",Des Moines,21-Nov-00
Polk,Middlesex Plat Historic District,,"Center to Woodland, 31st to 35th Sts",Des Moines,21-Nov-00
Polk,Veneman's Bungalow Court Historic District,,"1101-1115 Droukas Ct, 1228, 1232  E 12th St",Des Moines,21-Nov-00
Polk,"Boyd, Byron and Ivan, House",304  42nd St ,,Des Moines,06-Apr-04
Polk,College Corner Commercial Historic District,  Euclid Ave ,Between 2nd and 3rd Aves,Des Moines,23-Apr-98
Polk,"Kirkham, Francis M., House",1026  24th St ,,Des Moines,09-Sep-88
Polk,Drake University Campus Historic District,  University Ave ,Approx. 2 blocks along University Ave near 25th St,Des Moines,08-Sep-88
Polk,Fort Des Moines Provisional Army Officer Training School,  Army Post Rd ,,Des Moines,30-May-74
Polk,Sherman Hill Historic District,,"Bounded by Woodland Ave, 19th, School, and 15th",Des Moines,25-Jan-79
Polk,Owl's Head Historic District,,"28th St, 29th St, Ridge Rd, and Forest Dr",Des Moines,11-Oct-78
Polk,Bates Park Historic District,  4th St ,4th St between Orchard and Clark Sts,Des Moines,25-Oct-96
Polk,Chautauqua Park Historic District,,Bounded by Chautauqua Parkway and Hickman Rd,Des Moines,22-Mar-90
Polk,Iowa State Fair and Exposition Grounds Historic District, E 30th St ,E 30th and Grand Ave,Des Moines,14-Sep-87
Polk,Riverview Park Plat Historic District,  Arlington Ave ,"Arlington, Franklin, and 6th Aves",Des Moines,25-Oct-96
Polk,Civic Center Historic District,,"DSM River, Center St. Dam to Scott Ave Dam, incl both banks",Des Moines,07-Dec-88
Polk,Goddard Bungalow Court Historic District,  Goddard Ct ,Goddard Court and 14th St,Des Moines,21-Nov-00
Polk,Hotel Fort Des Moines,1000  Walnut St ,10th and Walnut Sts,Des Moines,16-Sep-82
Polk,Murillo Apartments,605  16th St ,moved from 531-533 14th St,Des Moines,09-Jun-09
Polk,"Baum, William A. and Etta, Cottage",1604  8th St ,,Des Moines,25-Oct-96
Polk,Chaffee-Hunter House,1821  8th St ,,Des Moines,22-Oct-98
Polk,"Johnstone, Dr. Anna E. and Andrew A., House",1830  8th St ,,Des Moines,25-Oct-96
Polk,Schmitt and Henry Manufacturing Company,309 SW 8th St ,301-325 SW 8th,Des Moines,17-Mar-10
Polk,Grocers Wholesale Company Warehouse,22  9th St ,,Des Moines,25-Apr-08
Polk,Naylor House,944  9th St ,,Des Moines,10-Jul-74
Polk,"Turner, Susie P., Double House",1420  8th St ,1420-1422 8th St,Des Moines,22-Oct-98
Polk,Clemens Automobile Company,200  10th St ,,Des Moines,06-May-09
Polk,Fire Station No. 4,1041  8th St ,,Des Moines,27-Jun-79
Polk,"Peak, George B., House",1080  22nd St ,,Des Moines,14-Nov-78
Polk,"Johnson, Captain Nicholas W. and Emma, House",1154  21st St ,"21st @ University Ave, SE corner",Des Moines,29-Oct-90
Polk,"Evans, Edward B. and Nettie E., House",1410  19th St ,,Des Moines,01-Apr-02
Polk,"Benham, F. A., House",716  19th St ,,Des Moines,05-Nov-98
Polk,"Wallace, Henry, House",756  16th St ,,Des Moines,14-May-93
Polk,"Keeler, Rev. R. W. and Fannie, House",1430  10th St ,,Des Moines,04-Nov-93
Polk,Southeast Water Trough, SE 10th St ,Scott @ SE 10th,Des Moines,08-Oct-76
Polk,Iowa State Historical Building,1112 E Grand Ave ,E 12th St and Grand Ave,Des Moines,14-Nov-78
Polk,"Lincoln, Abraham, High School",2600 SW 9th St ,,Des Moines,24-Oct-02
Polk,Franklin Apartments,1811  6th Ave ,,Des Moines,25-Oct-96
Polk,Burnstein/Malin Grocery,1241  6th Ave ,,Des Moines,22-Oct-98
Polk,The New Lawn,1245  6th Ave ,,Des Moines,25-Oct-96
Polk,Kromer Flats,1433  6th Ave ,1433-1439 6th Ave,Des Moines,25-Oct-96
Polk,Wherry Block,1600  6th Ave ,1600-1602 6th Avenue,Des Moines,22-Oct-98
Polk,Perry and Brainard Block,1601  6th Ave ,,Des Moines,25-Oct-96
Polk,The Maine,1635  6th Ave ,,Des Moines,25-Oct-96
Polk,"Baker, C. H., Double House",1700  6th Ave ,1700-1702 6th Ave,Des Moines,25-Oct-96
Polk,Trinity Methodist Episcopal Church,1548  8th St ,,Des Moines,23-Apr-98
Polk,"Bailey, William H. and Alice, House",1810  6th Ave ,,Des Moines,25-Oct-96
Polk,Standard Glass and Paint Company,112  10th St ,,Des Moines,06-Dec-04
Polk,Ayrshire Apartments,1815  6th Ave ,,Des Moines,25-Oct-96
Polk,Younker Brothers Department Store,713  Walnut St ,NW corner of 7th and Walnut Sts,Des Moines,17-Mar-10
Polk,"Haley, F. E., Double House",1233  7th St ,1233-1235 7th St,Des Moines,22-Oct-98
Polk,Liberty Building,418  6th Ave ,,Des Moines,22-Jul-10
Polk,"Ainsworth, William W. and Elizabeth J., House",1310  7th St ,,Des Moines,22-Oct-98
Polk,"Hatton, Dr. John B. and Anna M., House",1730  7th St ,,Des Moines,23-Apr-98
Polk,"Goode, Lowry W. and Hattie N., First North Des Moines House",1813  7th St ,,Des Moines,22-Oct-98
Polk,Trent-Beaver House,1802  6th Ave ,,Des Moines,25-Oct-96
Polk,Herrold Bridge, NW 88th Ave ,".6 mi N of Herrold, crossing Beaver Creek",Herrold,18-May-98
Polk,"Trier, Paul, House",6880 NW Beaver Dr ,,Johnston,09-Nov-88
Polk,Camp Dodge Pool District,,Approx. 4 mi NW of Johnston,Johnston,17-Feb-95
Polk,Universalist Church,420  4th St ,Corner of 4th St and Market Ave NW,Mitchellville,06-Sep-05
Polk,Big Creek Schoolhouse,112  3rd St ,W corner 3rd St & Van Dorn St,Polk City,11-Aug-04
Polk,"Jordan, Iowa State Senator James C., Homestead",2251  Fuller Rd ,,West Des Moines,10-Dec-73
Polk,City Hall and Fire Station,137  5th St ,,West Des Moines,17-Feb-83
Pottawattamie,Graceland Cemetery Chapel,  Highway 59  ,,Avoca,28-Apr-86
Pottawattamie,"Norton, Charles Henry and Charlotte, House",401 N Chestnut St ,,Avoca,30-Dec-04
Pottawattamie,Pottawattamie County Sub Courthouse,  Elm St ,Between Wool & Crocker,Avoca,02-Jul-81
Pottawattamie,Carstens Farmstead,,apx 6 miles W of Avoca,Avoca,10-Jul-79
Pottawattamie,Eckle Round Barn,,apx 7 miles NW of Avoca,Avoca,30-Jun-86
Pottawattamie,"Turner, Francis and Rose M., House",1004  Cherry St ,,Avoca,31-Jan-97
Pottawattamie,100 Block of West Broadway Commercial District,,"W Broadway, 1st St, and 4th St",Council Bluffs,09-May-02
Pottawattamie,"Tulleys, Lysander, House",151  Park Ave ,151 and 151 1/2 Park Ave,Council Bluffs,18-Oct-79
Pottawattamie,Council Bluffs Free Public Library,200  Pearl St ,,Council Bluffs,27-Jan-99
Pottawattamie,Pottawattamie County Jail,226  Pearl St ,,Council Bluffs,16-Mar-72
Pottawattamie,Wickham-DeVol House,332  Willow Ave ,,Council Bluffs,04-May-95
Pottawattamie,Chevra B'nai Yesroel Synagogue,618  Mynster St ,,Council Bluffs,07-Mar-07
Pottawattamie,Willow/Bluff/3rd Street Historic District,,"bounded by Worth, High School Ave, Clark Cir and Bluff St",Council Bluffs,15-Sep-05
Pottawattamie,"Calvin, Thomas E., House",150  Park Ave ,,Council Bluffs,27-Sep-84
Pottawattamie,"Dodge, Grenville M., House",605 S 3rd St ,,Council Bluffs,15-Oct-66
Pottawattamie,Park-Glen Avenues Historic District,,,Council Bluffs,07-Apr-10
Pottawattamie,McCormick Harvesting Machine Company,1001 S 6th St ,,Council Bluffs,10-Sep-12
Pottawattamie,Lincoln/Fairview Historic District,,"N of W Kanesville Blvd, W Oakland Ave, N Fairview Cemetery",Council Bluffs,10-Apr-07
Pottawattamie,Hughes-Irons Motor Company,149 W Broadway  ,149-161 W Broadway,Council Bluffs,23-Jun-11
Pottawattamie,YMCA Building,628  1st Ave ,,Council Bluffs,27-Jun-79
Pottawattamie,The Reverend Little's Young Ladies Seminary,541  6th Ave ,,Council Bluffs,04-Feb-82
Pottawattamie,"Chicago, Rock Island & Pacific RR Passenger Depot",1512 S Main St ,,Council Bluffs,21-Jul-95
Pottawattamie,Haymarket Commercial Historic District,,bounded by Main & Pearl Sts,Council Bluffs,11-Apr-85
Pottawattamie,"Beresheim, August, House",621  3rd St ,,Council Bluffs,13-Aug-76
Pottawattamie,"Hughes, Martin, House",903  3rd St ,,Council Bluffs,27-Sep-84
Pottawattamie,"Jefferis, Thomas, House",523  6th Ave ,,Council Bluffs,25-Dec-79
Pottawattamie,"Wickham, O. P., House",616 S 7th St ,,Council Bluffs,18-Jun-79
Pottawattamie,Saint Peter's Church and Rectory,1  Bluff St ,,Council Bluffs,24-Jul-92
Pottawattamie,Bennett Building,405 W Broadway  ,,Council Bluffs,08-Aug-01
Pottawattamie,Pioneer Implement Company,1000 S Main St ,,Council Bluffs,30-Apr-08
